seq,global_ts,power.ts,power.current,power.voltage,steering.ts,steering.brake_pressure,steering.turn_angle,rpm_front.ts,rpm_front.rpm_left,rpm_front.rpm_right,rpm_back.ts,rpm_back.rpm_left,rpm_back.rpm_right,gps.ts,gps.lat,gps.long,gps.heading,gps.speed,motor.ts,motor.rpm,motor.throttle,filtered.speed,_t_publish_ns,timestamp
89358,651347784,979749287,36.418128967285156,49.24131774902344,979125028,1.2369962930679321,0.3674725294113159,0,nan,nan,979125744,219.50363159179688,212.56092834472656,650454297,39.79841995239258,-86.23500061035156,178.91000366210938,7.021646022796631,979122163,185.87716674804688,0.3931286036968231,6.405702114105225,1775743426467453592,1775743426473881532
89358,651347784,979749287,36.418128967285156,49.24131774902344,979125028,1.2369962930679321,0.3674725294113159,0,nan,nan,979125744,219.50363159179688,212.56092834472656,650454297,39.79841995239258,-86.23500061035156,178.91000366210938,7.021646022796631,979122163,185.87716674804688,0.3931286036968231,6.405702114105225,1775743426487543938,1775743426488785105
89360,651383959,979772500,28.963916778564453,49.24131774902344,979149923,1.2345787286758423,0.3755311369895935,0,nan,nan,979152227,222.86936950683594,212.5850372314453,650454297,39.79841995239258,-86.23500061035156,178.91000366210938,7.021646022796631,979155198,187.06985473632812,0.3951164186000824,6.416967868804932,1775743426507559860,1775743426509036523
89362,651406445,979806338,27.02985382080078,49.49274444580078,979177082,1.2305494546890259,0.37069597840309143,0,nan,nan,979181575,228.21324157714844,215.12161254882812,650454297,39.79841995239258,-86.23500061035156,178.91000366210938,7.021646022796631,979180366,187.92080688476562,0.39653468132019043,6.433670520782471,1775743426527557264,1775743426528630118
89364,651426950,979828920,29.16538429260254,49.18329620361328,979199751,1.2353845834732056,0.3763369917869568,0,nan,nan,979204898,224.6046905517578,213.1166229248047,650454297,39.79841995239258,-86.23500061035156,178.91000366210938,7.021646022796631,979201292,188.63644409179688,0.3977274000644684,6.4452643394470215,1775743426547549723,1775743426549118755
89366,651447029,979849455,32.026187896728516,48.42900848388672,979222917,1.233772873878479,0.37714284658432007,0,nan,nan,979224101,223.37384033203125,218.83753967285156,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979221372,189.3090362548828,0.39884838461875916,6.4596967697143555,1775743426568048952,1775743426569850111
89366,651447029,979849455,32.026187896728516,48.42900848388672,979222917,1.233772873878479,0.37714284658432007,0,nan,nan,979224101,223.37384033203125,218.83753967285156,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979221372,189.3090362548828,0.39884838461875916,6.4596967697143555,1775743426587875099,1775743426590239897
89368,651470233,979869550,33.55732345581055,48.42900848388672,979240241,1.2353845834732056,0.37069597840309143,0,nan,nan,979244570,223.29403686523438,113.4713134765625,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979242414,190.06968688964844,0.4001161456108093,6.39312219619751,1775743426607573100,1775743426608540549
89372,651506119,979914502,33.637908935546875,49.20263671875,979285077,1.2369962930679321,0.37794870138168335,0,nan,nan,979283784,222.103759765625,227.05255126953125,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979280485,191.30418395996094,0.4021736681461334,6.436391830444336,1775743426627517375,1775743426628945483
89374,651524813,979929565,30.615934371948242,49.105934143066406,979300787,1.2369962930679321,0.36989009380340576,0,nan,nan,979301732,223.0814971923828,224.68544006347656,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979298682,191.85525512695312,0.4030921161174774,6.455497741699219,1775743426648925961,1775743426651416961
89376,651546664,979947357,31.86501693725586,49.49274444580078,979322316,1.2345787286758423,0.3747252821922302,0,nan,nan,979323862,217.51739501953125,222.3935546875,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979320894,192.5585174560547,0.4042642116546631,6.467667102813721,1775743426668019989,1775743426668934179
89376,651546664,979947357,31.86501693725586,49.49274444580078,979322316,1.2345787286758423,0.3747252821922302,0,nan,nan,979323862,217.51739501953125,222.3935546875,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979320894,192.5585174560547,0.4042642116546631,6.467667102813721,1775743426687784600,1775743426688766122
89376,651546664,979947357,31.86501693725586,49.49274444580078,979322316,1.2345787286758423,0.3747252821922302,0,nan,nan,979323862,217.51739501953125,222.3935546875,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979320894,192.5585174560547,0.4042642116546631,6.467667102813721,1775743426707659783,1775743426709246167
89378,651593116,979969224,40.04450225830078,48.0615348815918,979348647,1.2361904382705688,0.3747252821922302,0,nan,nan,979363270,220.61419677734375,222.34080505371094,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979365832,193.93894958496094,0.4065649211406708,6.481545925140381,1775743426727500763,1775743426728258196
89382,651626687,980035159,34.28260040283203,48.02285385131836,979406237,1.2361904382705688,0.37714284658432007,0,nan,nan,979404237,225.6046142578125,220.43263244628906,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979401071,195.0589599609375,0.40843161940574646,6.513777732849121,1775743426747490056,1775743426749921038
89384,651642950,980050374,32.75146484375,48.54505157470703,979420850,1.2369962930679321,0.36989009380340576,0,nan,nan,979419981,228.38002014160156,216.81314086914062,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979416361,195.53787231445312,0.4092297852039337,6.527055263519287,1775743426767508293,1775743426768389816
89386,651667810,980066577,39.278934478759766,48.44834899902344,979446554,1.2369962930679321,0.3747252821922302,0,nan,nan,979445393,229.61058044433594,204.20387268066406,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979442053,196.31283569335938,0.41052141785621643,6.531004905700684,1775743426787518752,1775743426788409627
89388,651687046,980090912,41.33388137817383,47.67472457885742,979466699,1.2369962930679321,0.36989009380340576,0,nan,nan,979464695,225.63177490234375,217.13954162597656,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979461263,196.89739990234375,0.4114956855773926,6.541576385498047,1775743426807503155,1775743426808494622
89390,651708122,980109716,33.597618103027344,48.00351333618164,979486106,1.2369962930679321,0.3682783842086792,0,nan,nan,979485403,228.71432495117188,217.13954162597656,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979481723,197.51905822753906,0.4125317633152008,6.553966999053955,1775743426827712445,1775743426831000932
89392,651723707,980130798,35.65256118774414,49.49274444580078,979501976,1.2353845834732056,0.37794870138168335,0,nan,nan,979501820,229.1615753173828,217.13954162597656,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979498101,198.03976440429688,0.4133996069431305,6.5660786628723145,1775743426847470000,1775743426848282136
89392,651723707,980130798,35.65256118774414,49.49274444580078,979501976,1.2353845834732056,0.37794870138168335,0,nan,nan,979501820,229.1615753173828,217.13954162597656,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979498101,198.03976440429688,0.4133996069431305,6.5660786628723145,1775743426867512588,1775743426868347390
89394,651756616,980148523,29.245969772338867,49.299339294433594,979522950,1.2361904382705688,0.372307687997818,0,nan,nan,979528349,232.28443908691406,235.05076599121094,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979527102,198.9024658203125,0.41483744978904724,6.593599796295166,1775743426887481455,1775743426888749973
89398,651785887,980191556,40.850364685058594,48.661094665527344,979565117,1.2216849327087402,0.3715018332004547,0,nan,nan,979563665,228.71432495117188,231.11056518554688,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979560178,199.8772430419922,0.41646209359169006,6.635361671447754,1775743426907483970,1775743426908390419
89400,651802240,980208627,37.34486770629883,48.196922302246094,979579811,1.2216849327087402,0.3715018332004547,0,nan,nan,979580251,229.89210510253906,221.9985809326172,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979576620,200.38861083984375,0.417314350605011,6.6476593017578125,1775743426927579687,1775743426930098871
89402,651825269,980224910,36.05549240112305,48.58373260498047,979599414,1.2168498039245605,0.372307687997818,0,nan,nan,979601009,226.7230987548828,228.24102783203125,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979599589,201.01028442382812,0.418350487947464,6.661681652069092,1775743426947485221,1775743426948377726
89404,651843011,980248051,41.011539459228516,48.56439208984375,979621321,1.2087911367416382,0.37069597840309143,0,nan,nan,979620732,226.66827392578125,226.97010803222656,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979617095,201.49429321289062,0.41915714740753174,6.6739935874938965,1775743426967497236,1775743426970213565
89406,651866359,980268395,41.93827819824219,48.7191162109375,979645877,1.2063735723495483,0.37794870138168335,0,nan,nan,979643851,226.12156677246094,227.41055297851562,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979640111,202.16928100585938,0.42028212547302246,6.685609340667725,1775743426987617767,1775743426988685992
89408,651884220,980289117,38.07014465332031,48.73845672607422,979664785,1.2063735723495483,0.3715018332004547,0,nan,nan,979662297,230.08958435058594,224.98199462890625,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979658585,202.65744018554688,0.42109572887420654,6.697816371917725,1775743427007491506,1775743427008318105
89408,651884220,980289117,38.07014465332031,48.73845672607422,979664785,1.2063735723495483,0.3715018332004547,0,nan,nan,979662297,230.08958435058594,224.98199462890625,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979658585,202.65744018554688,0.42109572887420654,6.697816371917725,1775743427027520872,1775743427028591208
89412,651926553,980332060,35.410804748535156,47.81010818481445,979706061,1.2095969915390015,0.37391939759254456,0,nan,nan,979703678,234.96240234375,226.5861053466797,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979700362,203.90476989746094,0.4231746196746826,6.727461814880371,1775743427047499961,1775743427048341800
89412,651926553,980332060,35.410804748535156,47.81010818481445,979706061,1.2095969915390015,0.37391939759254456,0,nan,nan,979703678,234.96240234375,226.5861053466797,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979700362,203.90476989746094,0.4231746196746826,6.727461814880371,1775743427067511346,1775743427071449250
89414,651960496,980349622,38.71483612060547,48.56439208984375,979728376,1.2087911367416382,0.3674725294113159,0,nan,nan,979727234,234.87411499023438,222.76345825195312,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979732022,204.83340454101562,0.4247223436832428,6.739529609680176,1775743427087552194,1775743427090387058
89416,651980637,980383236,34.161720275878906,48.68043518066406,979753524,1.2087911367416382,0.37391939759254456,0,nan,nan,979754379,233.47030639648438,219.6579132080078,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979754559,205.4302215576172,0.4257170557975769,6.747560977935791,1775743427107723687,1775743427109473679
89418,652001644,980403399,40.890655517578125,47.17186737060547,979773830,1.2015384435653687,0.3690842390060425,0,nan,nan,979776758,235.25721740722656,120.6718978881836,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979775935,205.99649047851562,0.42666080594062805,6.6811842918396,1775743427127501372,1775743427128525005
89420,652025960,980424626,39.19834899902344,47.229888916015625,979794645,1.2015384435653687,0.3803662955760956,0,nan,nan,979803948,233.61575317382812,238.61033630371094,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979800314,206.6297149658203,0.4277161955833435,6.706673622131348,1775743427149612910,1775743427151705009
89420,652025960,980424626,39.19834899902344,47.229888916015625,979794645,1.2015384435653687,0.3803662955760956,0,nan,nan,979803948,233.61575317382812,238.61033630371094,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979800314,206.6297149658203,0.4277161955833435,6.706673622131348,1775743427167582807,1775743427169436057
89422,652063401,980448793,43.670875549316406,48.21626281738281,979827691,1.2087911367416382,0.37794870138168335,0,nan,nan,979839351,235.05076599121094,229.55435180664062,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979837347,207.67013549804688,0.42945024371147156,6.725086212158203,1775743427187496527,1775743427188335959
89424,652082064,980486301,34.161720275878906,48.08087921142578,979861486,1.2039560079574585,0.37714284658432007,0,nan,nan,979859969,232.11190795898438,236.2353515625,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979856267,208.19088745117188,0.4303181767463684,6.745427131652832,1775743427207473542,1775743427208688246
89426,652098793,980504910,37.06282043457031,49.00923156738281,979874845,1.199926733970642,0.3674725294113159,0,nan,nan,979875659,231.59585571289062,232.05445861816406,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979872882,208.5691680908203,0.4309486150741577,6.761175155639648,1775743427227503890,1775743427228748889
89428,652118651,980521673,45.64523696899414,48.23560333251953,979891714,1.2007325887680054,0.37714284658432007,0,nan,nan,979889196,232.42840576171875,233.93637084960938,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979888415,209.0166015625,0.431694358587265,6.778202056884766,1775743427247501923,1775743427249840591
89430,652137860,980541532,34.48406219482422,48.8931884765625,979912276,1.202344298362732,0.3715018332004547,0,nan,nan,979911463,234.52157592773438,231.7962646484375,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979910805,209.5595703125,0.4325993061065674,6.794342041015625,1775743427267478364,1775743427268986452
89434,652164657,980574160,41.656227111816406,48.0615348815918,979944759,1.2047618627548218,0.36989009380340576,0,nan,nan,979942688,238.2767791748047,229.27366638183594,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979939023,210.3239288330078,0.4338732063770294,6.82566499710083,1775743427287492915,1775743427289253463
89436,652181186,980587721,35.57197570800781,48.58373260498047,979958770,1.2063735723495483,0.378754585981369,0,nan,nan,979957902,237.73297119140625,230.79763793945312,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979955167,210.71902465820312,0.43453171849250793,6.841116905212402,1775743427307505671,1775743427308793225
89438,652197700,980604110,42.94560241699219,46.97846221923828,979973921,1.199926733970642,0.3674725294113159,0,nan,nan,979973903,242.8441925048828,230.85447692871094,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979971499,211.16018676757812,0.43526697158813477,6.859731197357178,1775743427327492834,1775743427329142568
89442,652225727,980635891,47.70018005371094,47.887474060058594,980005898,1.2071794271469116,0.37714284658432007,0,nan,nan,980003276,239.37188720703125,233.32504272460938,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,979999621,211.8960418701172,0.4364934265613556,6.8892364501953125,1775743427347500348,1775743427349817499
89444,652245857,980648876,36.136077880859375,48.970550537109375,980021465,1.205567717552185,0.37069597840309143,0,nan,nan,980023977,239.61660766601562,233.9071807861328,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,980020261,212.4531707763672,0.437421977519989,6.905311584472656,1775743427367483585,1775743427369723533
89446,652264054,980668926,43.267948150634766,48.13890075683594,980040971,1.205567717552185,0.372307687997818,0,nan,nan,980040484,243.06455993652344,247.3941192626953,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,980038191,212.95263671875,0.4382544159889221,6.933476448059082,1775743427387445786,1775743427388270755
89448,652281794,980687217,37.18369674682617,48.13890075683594,980057933,1.205567717552185,0.37069597840309143,0,nan,nan,980057500,239.9232177734375,246.19223022460938,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,980055732,213.3856201171875,0.4389760494232178,6.956926345825195,1775743427407496448,1775743427408906871
89450,652298735,980704752,46.2496337890625,47.50065994262695,980074596,1.2120146751403809,0.3755311369895935,0,nan,nan,980074650,238.8230743408203,244.29966735839844,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,980072679,213.81491088867188,0.43969154357910156,6.976925373077393,1775743427427512259,1775743427428560521
89454,652326572,980736135,46.08845901489258,46.6496696472168,980106485,1.2144322395324707,0.3715018332004547,0,nan,nan,980103906,232.51487731933594,242.6242218017578,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,980100906,214.53671264648438,0.44089454412460327,7.007164001464844,1775743427447546458,1775743427448938215
89456,652344978,980749893,39.03717803955078,48.312965393066406,980122603,1.2144322395324707,0.3731135427951813,0,nan,nan,980122413,236.56321716308594,236.4737091064453,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,980119329,215.00692749023438,0.4416782259941101,7.016971588134766,1775743427467477400,1775743427469088042
89458,652366237,980769896,49.43278503417969,47.71340560913086,980146414,1.2160439491271973,0.3715018332004547,0,nan,nan,980144087,237.04171752929688,239.0362091064453,651435228,39.79835891723633,-86.23500061035156,178.25999450683594,6.780886173248291,980140494,215.50692749023438,0.44251155853271484,7.028604507446289,1775743427487422822,1775743427488664174
89460,652386485,980789767,40.56831359863281,48.0615348815918,980162685,1.2120146751403809,0.3715018332004547,0,nan,nan,980164316,241.18858337402344,237.76312255859375,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980160768,216.01220703125,0.44335368275642395,7.041843891143799,1775743427507472281,1775743427508954722
89462,652405116,980809688,33.839378356933594,48.37098693847656,980182983,1.2120146751403809,0.37069597840309143,0,nan,nan,980182583,243.38006591796875,235.4344482421875,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980178878,216.4103546142578,0.4440172612667084,7.054316997528076,1775743427527493240,1775743427528702110
89464,652423925,980829307,41.69651794433594,47.075164794921875,980200575,1.2144322395324707,0.3747252821922302,0,nan,nan,980201975,244.3633575439453,235.93809509277344,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980198297,216.9573516845703,0.444928914308548,7.067298412322998,1775743427547530809,1775743427549718369
89466,652441994,980847056,32.30824279785156,48.93186950683594,980220353,1.2144322395324707,0.3682783842086792,0,nan,nan,980219035,249.20254516601562,222.47271728515625,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980215681,217.37783813476562,0.44562971591949463,7.073062896728516,1775743427567484417,1775743427569421314
89468,652459652,980865168,44.71849822998047,48.351646423339844,980235704,1.218461513519287,0.37069597840309143,0,nan,nan,980235532,246.7105255126953,228.93772888183594,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980233856,217.9027862548828,0.4465046525001526,7.081563949584961,1775743427587560505,1775743427588936003
89470,652476505,980882756,42.78443145751953,47.384613037109375,980252409,1.2168498039245605,0.3376556634902954,0,nan,nan,980252508,245.09803771972656,236.71253967285156,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980250485,218.32369995117188,0.44720619916915894,7.094332218170166,1775743427607494261,1775743427609971446
89474,652504588,980914131,50.23863983154297,47.44263458251953,980284080,1.220879077911377,0.3690842390060425,0,nan,nan,980282520,245.7082977294922,61.394893646240234,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980278930,219.0597381591797,0.44843292236328125,6.984941005706787,1775743427627473443,1775743427628481743
89476,652522602,980929374,38.71483612060547,48.60307312011719,980300112,1.2144322395324707,0.3803662955760956,0,nan,nan,980299890,243.03305053710938,247.4267578125,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980296645,219.51730346679688,0.44919553399086,7.009125709533691,1775743427647505550,1775743427648787568
89478,652542676,980945704,37.78809356689453,47.32659149169922,980315851,1.2120146751403809,0.3690842390060425,0,nan,nan,980320018,243.47486877441406,250.400634765625,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980316872,220.00790405273438,0.4500131905078888,7.034701824188232,1775743427669700476,1775743427670530482
89480,652560469,980965837,33.79907989501953,48.93186950683594,980335406,1.2144322395324707,0.37391939759254456,0,nan,nan,980335673,242.68702697753906,250.13340759277344,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980334116,220.41525268554688,0.4506921172142029,7.058196067810059,1775743427687497857,1775743427688821911
89482,652577001,980983685,49.271610260009766,47.42329406738281,980353229,1.2136263847351074,0.36989009380340576,0,nan,nan,980351079,238.2465057373047,248.2457275390625,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980348954,220.749755859375,0.4512495994567871,7.07569694519043,1775743427707520686,1775743427709732523
89486,652604930,981016061,47.37783432006836,47.15252685546875,980385620,1.215238094329834,0.3690842390060425,0,nan,nan,980383028,240.6623077392578,242.40464782714844,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980379310,221.5048065185547,0.45250803232192993,7.106512546539307,1775743427727925324,1775743427729070418
89488,652624372,981028239,47.33754348754883,46.514286041259766,980398010,1.2160439491271973,0.37069597840309143,0,nan,nan,980402415,247.19842529296875,243.47486877441406,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980398721,221.98135375976562,0.453302264213562,7.124781131744385,1775743427747703879,1775743427748689994
89490,652648210,981047754,38.43278121948242,48.42900848388672,980417909,1.2128205299377441,0.3690842390060425,0,nan,nan,980424713,249.0370635986328,241.0025634765625,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980422545,222.517333984375,0.4541955590248108,7.141653537750244,1775743427767672691,1775743427769177094
89492,652665822,981071908,36.2972526550293,47.44263458251953,980444247,1.2168498039245605,0.372307687997818,0,nan,nan,980443030,248.97091674804688,237.8234405517578,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980440070,222.98135375976562,0.4549689292907715,7.155211448669434,1775743427787644947,1775743427788623969
89492,652665822,981071908,36.2972526550293,47.44263458251953,980444247,1.2168498039245605,0.372307687997818,0,nan,nan,980443030,248.97091674804688,237.8234405517578,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980440070,222.98135375976562,0.4549689292907715,7.155211448669434,1775743427807510278,1775743427809215401
89494,652692776,981089286,47.37783432006836,46.95912170410156,980466478,1.218461513519287,0.3690842390060425,0,nan,nan,980468145,253.68692016601562,228.26881408691406,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980464569,223.5757598876953,0.45595961809158325,7.164407730102539,1775743427827578273,1775743427828642239
89496,652710220,981116494,37.82838821411133,48.467689514160156,980489727,1.220879077911377,0.3763369917869568,0,nan,nan,980487174,251.8468780517578,238.1557159423828,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980483846,224.08651733398438,0.4568108916282654,7.1792707443237305,1775743427847710175,1775743427848793122
89498,652728694,981134678,40.08479690551758,48.158241271972656,980508358,1.2200732231140137,0.3690842390060425,0,nan,nan,980506175,251.1048583984375,244.3633575439453,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980502627,224.54306030273438,0.45757177472114563,7.19755220413208,1775743427867892483,1775743427869842065
89502,652768257,981173554,49.916297912597656,47.46197509765625,980544922,1.2192673683166504,0.37794870138168335,0,nan,nan,980545301,249.8334503173828,251.94839477539062,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980542478,226.02334594726562,0.4600389003753662,7.154871463775635,1775743427887506967,1775743427888556358
89504,652784769,981193098,45.484066009521484,46.533626556396484,980563623,1.2216849327087402,0.3747252821922302,0,nan,nan,980562623,248.3772735595703,252.32135009765625,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980559055,226.44271850585938,0.4607378840446472,7.1783552169799805,1775743427907484759,1775743427908398838
89506,652805077,981208235,35.65256118774414,48.87384796142578,980583008,1.2216849327087402,0.37069597840309143,0,nan,nan,980583040,250.26695251464844,254.58248901367188,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980579409,226.90625,0.46151041984558105,7.2038254737854,1775743427927491293,1775743427928630924
89508,652822788,981229025,45.8064079284668,47.384613037109375,980600671,1.2192673683166504,0.3747252821922302,0,nan,nan,980600814,247.26361083984375,250.20016479492188,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980597160,227.32260131835938,0.46220436692237854,7.22239875793457,1775743427947586306,1775743427948775862
89508,652822788,981229025,45.8064079284668,47.384613037109375,980600671,1.2192673683166504,0.3747252821922302,0,nan,nan,980600814,247.26361083984375,250.20016479492188,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980597160,227.32260131835938,0.46220436692237854,7.22239875793457,1775743427967747540,1775743427969285906
89512,652865328,981274251,38.07014465332031,47.32659149169922,980646329,1.218461513519287,0.3690842390060425,0,nan,nan,980643446,251.9822540283203,248.41017150878906,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980639721,228.7552947998047,0.4645921587944031,7.256634712219238,1775743427987736685,1775743427988668541
89514,652884614,981288741,44.11410140991211,47.81010818481445,980662919,1.220879077911377,0.3715018332004547,0,nan,nan,980662671,250.46754455566406,245.74049377441406,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980658993,229.2145233154297,0.46535754203796387,7.27161169052124,1775743428007567017,1775743428008845183
89516,652904590,981308049,34.72582244873047,48.29362487792969,980677817,1.2224907875061035,0.3642490804195404,0,nan,nan,980682645,254.85931396484375,244.0452880859375,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980678950,229.67556762695312,0.4661259353160858,7.2878923416137695,1775743428027514236,1775743428028323779
89518,652922271,981328319,41.17271041870117,46.88175964355469,980698715,1.220879077911377,0.3674725294113159,0,nan,nan,980699444,256.7086486816406,245.29042053222656,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980696561,230.09329223632812,0.46682214736938477,7.305715560913086,1775743428047495029,1775743428048962803
89520,652941178,981345657,38.59395217895508,48.487030029296875,980715141,1.2200732231140137,0.3682783842086792,0,nan,nan,980715881,257.1663818359375,249.6006317138672,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980715283,230.5297088623047,0.46754953265190125,7.326277732849121,1775743428067606208,1775743428069461366
89522,652962743,981364633,49.55365753173828,47.636043548583984,980733949,1.2200732231140137,0.3682783842086792,0,nan,nan,980740409,255.13674926757812,244.71417236328125,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980737076,231.5595245361328,0.469265878200531,7.340545654296875,1775743428087539502,1775743428089202607
89524,652980879,981386148,51.2459716796875,47.81010818481445,980758594,1.220879077911377,0.3674725294113159,0,nan,nan,980758710,255.798095703125,237.85360717773438,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980755212,232.00277709960938,0.4700046479701996,7.3493804931640625,1775743428107686311,1775743428109425803
89526,653001240,981404419,39.03717803955078,47.67472457885742,980774636,1.2120146751403809,0.37069597840309143,0,nan,nan,980778349,254.23728942871094,65.0206298828125,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980775588,232.45947265625,0.4707657992839813,7.224991321563721,1775743428127510809,1775743428129337856
89528,653022853,981424843,46.08845901489258,47.210548400878906,980794174,1.2192673683166504,0.37069597840309143,0,nan,nan,980796480,253.68692016601562,261.1784362792969,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980796086,232.87332153320312,0.47145554423332214,7.25575590133667,1775743428147491121,1775743428148293720
89530,653046205,981449374,36.53900909423828,48.27428436279297,980826441,1.2192673683166504,0.37714284658432007,0,nan,nan,980824326,255.76319885253906,248.70672607421875,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980820593,233.4329376220703,0.47238823771476746,7.277067184448242,1775743428167478487,1775743428169165592
89532,653063347,981469807,44.35586166381836,47.26856994628906,980841551,1.2160439491271973,0.3715018332004547,0,nan,nan,980841000,253.6182861328125,255.58888244628906,652373021,39.79829788208008,-86.23500061035156,176.9199981689453,6.524178981781006,980837587,233.80966186523438,0.4730161130428314,7.300919532775879,1775743428187480298,1775743428188965313
